KWRGMBARTDLYSH-UHFFFAOYSA-N,0.084718762067649,-0.06686835481058,,7.505,0
OZJPLYNZGCXSJM-UHFFFAOYSA-N,0.085763383496186,-0.091267831763329,,6.55,CO2
WYOXDERVKORKJN-UHFFFAOYSA-N,18.199727140146,-0.069480035092273,,7.3,mdd
STSCVKRWJPWALQ-UHFFFAOYSA-N,1.03814267466356,-0.056744330986742,,3.24,CO2
MBTGBRYMJKYYOE-UHFFFAOYSA-N,0.135223426875902,-0.043801658548123,,3.373,Py
XEZNGIUYQVAUSS-UHFFFAOYSA-N,0.087026167261499,-0.069636067405213,,5.7,mdd
VYHBFRJRBHMIQZ-UHFFFAOYSA-N,4.89176635126727,-0.036638414796261,,8.24,XX
OKKJLVBELUTLKV-UHFFFAOYSA-N,0.128817908384547,-0.070014766249343,,4.841,OH
MYOHNZJKOAODMX-UHFFFAOYSA-N,0.060940685749859,-0.086240971619599,,6.839,0
WGBMKQSRUSKSOM-UHFFFAOYSA-N,0.060774336010773,-0.062234377024522,,5.661,0
UBUCNCOMADRQHX-UHFFFAOYSA-N,0.079409937936484,-0.07464449703491,,4.306,0
SEEYREPSKCQBBF-UHFFFAOYSA-N,0.110233403004715,-0.062210034644844,,5.768,0
WBJINCZRORDGAQ-UHFFFAOYSA-N,0.047368723570953,-0.065239978028313,,4.528,CO2
DVVGIUUJYPYENY-UHFFFAOYSA-N,0.107199273815818,-0.093462031906958,,8.772,0
AEKVBBNGWBBYLL-UHFFFAOYSA-N,0.112445682335771,-0.073606276274154,,4.662,CN
MZBIWKMCTWJLPT-UHFFFAOYSA-N,0.103889038182464,-0.084501106598539,,8.452,PO
OIWFZENWZGPLQZ-UHFFFAOYSA-N,0.134590818562316,-0.074020217948348,,5.665,0
ATDGTVJJHBUTRL-UHFFFAOYSA-N,0.097887561760057,-0.055811417797977,,3.484,CN
YSTPAHQEHQSRJD-VIFPVBQESA-N,0.079801397372638,-0.083480753889864,,6.137,0
CGHIBGNXEGJPQZ-UHFFFAOYSA-N,0.286948882255191,-0.039355664481549,,2.369,0
IDJCCRRYIMWLSQ-UHFFFAOYSA-N,0.201806445995553,-0.08180532049056,,7.517,0
GNKZMNRKLCTJAY-UHFFFAOYSA-N,0.059203183021426,-0.080907224507966,,5.817,0
OISVCGZHLKNMSJ-UHFFFAOYSA-N,0.297576649392326,-0.037326566686875,,7.816,Py
LYCAIKOWRPUZTN-UHFFFAOYSA-N,0.096976735104971,-0.061678943689159,,5.253,OH
DAZXVJBJRMWXJP-UHFFFAOYSA-N,0.065978590277454,-0.057084144647641,,7.883,N3
XLYOFNOQVPJJNP-UHFFFAOYSA-N,4.95818461788217,-0.081063919042769,,4.5,XX
KWOLFJPFCHCOCG-UHFFFAOYSA-N,0.072773879798811,-0.066132916261823,,5.528,0
RKSOPLXZQNSWAS-UHFFFAOYSA-N,0.059034018569129,-0.030557700694958,,2.34,0
MVUMJYQUKKUOHO-UHFFFAOYSA-N,-0.000850374516828,-0.021073692632626,,7.7,XX
DULCUDSUACXJJC-UHFFFAOYSA-N,0.210706233234003,-0.074684352678645,,5.395,CO2
WPYMKLBDIGXBTP-UHFFFAOYSA-N,0.232330636735481,-0.064449563620576,,4.944,0
SUSQOBVLVYHIEX-UHFFFAOYSA-N,0.072325186844424,-0.068233693614131,,4.802,CN
SYEXGNJRYPOUSI-UHFFFAOYSA-N,0.344354931436847,-0.06653015991866,,5.42,XX
JIBRFXMUEQDPGO-UHFFFAOYSA-N,0.051371191311198,-0.085182979141798,,8.2,mdd
SNHMUERNLJLMHN-UHFFFAOYSA-N,34.7788995692998,-0.014960481579459,,1.5,mdd
VLVCDUSVTXIWGW-UHFFFAOYSA-N,0.132597277413819,-0.040069412842563,,3.835,N1
WXEHBUMAEPOYKP-UHFFFAOYSA-N,0.064862123456177,-0.047434394970134,,3.106,0
VQHPRVYDKRESCL-CHIWXEEVSA-N,0.04159432609174,-0.033096787054788,,2.684,0
XBNGYFFABRKICK-UHFFFAOYSA-N,0.166557355783072,-0.034292142768685,,0.824,OH
NUMQCACRALPSHD-UHFFFAOYSA-N,0.111654596211318,-0.064071522729057,,5.461,0
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,0.042815567161917,-0.070341822748882,,5.634,0
MCTWTZJPVLRJOU-UHFFFAOYSA-N,0.077904747761885,-0.107893975841389,,9.061,Py
MPPPKRYCTPRNTB-UHFFFAOYSA-N,0.943527891928895,-0.027841344960411,,2.307,0
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,0.080233030743232,-0.069243884984884,,3.84,NO2
RDOWQLZANAYVLL-UHFFFAOYSA-N,0.064141496067245,-0.055815275580688,,7.217,Py
SRPCLECGIYMIMN-CSKARUKUSA-N,0.079116192598423,-0.058848386106901,,7.283,Py
SAANJXKHPZBABZ-UHFFFAOYSA-N,35.8365345641126,-0.024564938355345,,7.33,XX
VJPAMLCBTIWAHI-UHFFFAOYSA-N,0.059283520027057,-0.086215638641207,,7.239,0
LDDOSDVZPSGLFZ-UHFFFAOYSA-N,0.430719102152345,-0.076794014814366,,5.55,CO2
ODKLEQPZOCJQMT-UHFFFAOYSA-N,0.076333179527158,-0.094012921415217,,9.483,Py
PDQRQJVPEFGVRK-UHFFFAOYSA-N,0.075417383832424,-0.065582742156051,,4.223,Py
WGQKYBSKWIADBV-UHFFFAOYSA-N,18.1965044857069,-0.090826715370625,,7.24,XX
AAADKYXUTOBAGS-OIBJUYFYSA-N,0.049679711274205,-0.054380230673745,,3.817,0
UYFJYGWNYQCHOB-UHFFFAOYSA-N,0.47118424027278,-0.075874897944557,,5.839,0
GZPHSAQLYPIAIN-UHFFFAOYSA-N,0.119780869191395,-0.076732433019014,,5.284,Py
CSTJIJYJEWKYGH-UHFFFAOYSA-N,0.366860483613628,-0.066478479438494,,4.839,CN
SHQSVMDWKBRBGB-UHFFFAOYSA-N,0.064107005004048,-0.074784931084958,,5.284,0
DKLYDESVXZKCFI-UHFFFAOYSA-N,0.102286265367761,-0.089299702693044,,7.372,0
CVQUWLDCFXOXEN-UHFFFAOYSA-N,0.104652417167735,-0.091473077132678,,7.572,0
HWWYDZCSSYKIAD-UHFFFAOYSA-N,0.043998594412351,-0.076244243839392,,7.972,Py
XEJIHKUDPINBCS-UHFFFAOYSA-N,0.65867928530488,-0.065763581079551,,7.083,0
LRDFRRGEGBBSRN-UHFFFAOYSA-N,0.044745355099532,-0.071561370340268,,5.284,CN
HBNYJWAFDZLWRS-UHFFFAOYSA-N,0.098205018967384,-0.031178676619909,,2.924,0
SYEXGNJRYPOUSI-DNSLJTBWSA-N,0.06127589307077,-0.072087039141295,,5.417,CO2
BGJSXRVXTHVRSN-UHFFFAOYSA-N,0.189745167771502,-0.059330722497117,,3.106,0
BWLUMTFWVZZZND-UHFFFAOYSA-N,15.3149593702892,-0.028800179639937,,6.268,N2
ZMXDDKWLCZADIW-UHFFFAOYSA-N,0.066190531506091,-0.088298369414105,,7.728,0
YNBADRVTZLEFNH-UHFFFAOYSA-N,0.089690739020648,-0.069509219164132,,6.372,Py
RHMPLDJJXGPMEX-UHFFFAOYSA-N,0.109683916668855,-0.044091853834894,,2.781,OH
PTTPXKJBFFKCEK-UHFFFAOYSA-N,0.133483099253843,-0.07602090890051,,5.439,0
PYLWMHQQBFSUBP-UHFFFAOYSA-N,0.050607887617048,-0.031598269609267,,1.648,0
GJNGXPDXRVXSEH-UHFFFAOYSA-N,0.059049218032428,-0.070275563103863,,4.528,CN
JSDBKAHWADVXFU-UHFFFAOYSA-N,0.063397781562207,-0.074883067548862,,6.972,0
JXTGICXCHWMCPM-VIFPVBQESA-N,0.082779197394803,-0.085279993701995,,7.828,SO
BUDQDWGNQVEFAC-UHFFFAOYSA-N,0.088815589528477,-0.048498867840829,,3.973,0
GGSUCNLOZRCGPQ-UHFFFAOYSA-N,0.387867678487439,-0.038254722386125,,4.877,N3
DACIGVIOAFXPHW-CDECOKDKSA-N,0.175443878728167,-0.081254596720886,,5.95,0
BAYUSCHCCGXLAY-UHFFFAOYSA-N,0.132841838801253,-0.062108896288669,,5.639,0
DHIVLKMGKIZOHF-UHFFFAOYSA-N,18.7478212514857,-0.049131832625575,,3.106,0
VEZXCJBBBCKRPI-UHFFFAOYSA-N,0.084345479360843,-0.074919436795591,,4.973,CO2
KPWDGTGXUYRARH-UHFFFAOYSA-N,0.197197913075945,-0.055478225373669,,2.781,OH
YXTROGRGRSPWKL-UHFFFAOYSA-N,0.139066098194128,-0.095521506612954,,7.87,0
YKOQQFDCCBKROY-UHFFFAOYSA-N,0.35262672164391,-0.072494858461571,,7.712,0
WEEGYLXZBRQIMU-WAAGHKOSSA-N,0.0295487318154,-0.061459567632111,,6.128,0
KBVQJEKAHKMCID-FNORWQNLSA-N,0.085497355917259,-0.072005473823028,,7.039,0
IYIAWAACGTUPCC-UHFFFAOYSA-N,0.200892827612346,-0.078910186607388,,6.328,SO
WMOVHXAZOJBABW-UHFFFAOYSA-N,0.142540816263532,-0.078990965104431,,5.506,CO2
BNLLHLUAOXAUNQ-UHFFFAOYSA-N,0.073028106240325,-0.062367361785562,,5.595,0
HNJBEVLQSNELDL-UHFFFAOYSA-N,0.243449740238582,-0.096355045320953,,8.854,0
KIPSRYDSZQRPEA-UHFFFAOYSA-N,0.131225602296157,-0.079244561528313,,4.55,N1
HHVIBTZHLRERCL-UHFFFAOYSA-N,0.085648780678286,-0.082075882288484,,6.172,SO
NUOGEPIJFRZXIN-UHFFFAOYSA-N,0.047601756124164,-0.070793179748781,,7.816,0
UKROGNGFIXLRHI-UHFFFAOYSA-N,0.166695468841006,-0.084226760317993,,7.08,XX
HPXRVTGHNJAIIH-UHFFFAOYSA-N,0.095918419761249,-0.073574108141632,,5.562,OH
HXQHRUJXQJEGER-UHFFFAOYSA-N,0.117900998306842,-0.097945740406511,,6.644,Py
IWDCLRJOBJJRNH-UHFFFAOYSA-N,0.181912406800786,-0.060721822391544,,3.09,OH
DPBLXKKOBLCELK-UHFFFAOYSA-N,6.35179525200772,-0.003934674192013,,7.83,XX
ORPHOKOVVUFNKE-UHFFFAOYSA-N,0.064078359103535,-0.078936561098777,,7.301,0
AOPDRZXCEAKHHW-UHFFFAOYSA-N,0.047119314085844,-0.07361874197591,,5.356,0
KYVIFDXEMABEDB-UHFFFAOYSA-N,0.14735831697263,-0.068190740028417,,8.416,0
YVBMXGVGOLXFFS-UHFFFAOYSA-N,0.260407287339353,-0.068039824131557,,6.35,0
UHOVQNZJYSORNB-UHFFFAOYSA-N,0.037134131927056,-0.027007396961933,,2.124,0
XQQZRZQVBFHBHL-UHFFFAOYSA-N,0.039011797617842,-0.058317481665437,,5.572,0
TZIHFWKZFHZASV-UHFFFAOYSA-N,0.058810808232035,-0.072132753766864,,4.517,CO2
ROUYUBHVBIKMQO-UHFFFAOYSA-N,0.075157363876816,-0.018068250383415,,2.0,mdd
NRGGMCIBEHEAIL-UHFFFAOYSA-N,0.126848793868758,-0.046362957367068,,7.372,Py
DURPTKYDGMDSBL-UHFFFAOYSA-N,0.035086051202971,-0.008954543820577,,5.02,XX
UMIPWJGWASORKV-UHFFFAOYSA-N,0.370713512846097,-0.039551463206351,,2.884,0
NYPYPOZNGOXYSU-UHFFFAOYSA-N,0.13284709711931,-0.048370746335211,,5.972,Py
DCKVNWZUADLDEH-YFKPBYRVSA-N,0.07405964371706,-0.078212706681644,,5.639,CO2
BGTOWKSIORTVQH-UHFFFAOYSA-N,0.083079858027624,-0.080299934233644,,5.884,0
FKRCODPIKNYEAC-UHFFFAOYSA-N,0.052431414551578,-0.06451967700187,,5.461,CO2
WURBFLDFSFBTLW-UHFFFAOYSA-N,0.054296910785434,-0.060516438987049,,4.706,0
UUIMDJFBHNDZOW-UHFFFAOYSA-N,0.223690372914628,-0.071108522656708,,6.217,Py
QVWDCTQRORVHHT-UHFFFAOYSA-N,0.051115942751132,-0.088218327930482,,7.439,0
LFSAPCRASZRSKS-LURJTMIESA-N,0.051173580451094,-0.072619561096669,,5.884,0
PPBRXRYQALVLMV-UHFFFAOYSA-N,0.090004430663155,-0.028607595985427,,2.462,0
PERWAYOEWJEJNO-UHFFFAOYSA-N,0.366474707884127,-0.068787148521603,,7.883,0
YLQBMQCUIZJEEH-UHFFFAOYSA-N,0.054139843027488,-0.032674211505302,,2.173,0
ASUDFOJKTJLAIK-UHFFFAOYSA-N,0.182599537514005,-0.098462920694264,,8.127,N1
ANGGPYSFTXVERY-UHFFFAOYSA-N,0.087747462064686,-0.026016735563232,,2.3,mdd
DWPLEOPKBWNPQV-UHFFFAOYSA-N,0.274368213910632,-0.069384092043583,,6.039,0
YRHRIQCWCFGUEQ-UHFFFAOYSA-N,0.052901222738004,-0.06172528399968,,5.684,0
QANVSPFERJBPTO-UHFFFAOYSA-N,0.049733498360679,-0.090780963070595,,7.97,0
CFPIZMWTMRWZRO-UHFFFAOYSA-N,0.125863637503894,-0.08223055919005,,5.061,NO2
PAPBSGBWRJIAAV-UHFFFAOYSA-N,0.087748271437917,-0.078010996486917,,6.683,CO2
IWTFOFMTUOBLHG-UHFFFAOYSA-N,0.107286825158383,-0.05353093512527,,5.261,Py
VLLNJDMHDJRNFK-CHIWXEEVSA-N,0.103646430855866,-0.078099481856492,,5.871,OH
VEUUMBGHMNQHGO-UHFFFAOYSA-N,0.163610937230725,-0.059185963452867,,4.55,CO2
PWRBCZZQRRPXAB-UHFFFAOYSA-N,0.141122964978953,-0.04673437502497,,5.972,Py
SZIFAVKTNFCBPC-UHFFFAOYSA-N,0.193699535476863,-0.065235015691812,,4.223,OH
JKOVQYWMFZTKMX-ONEGZZNKSA-N,0.17396386591655,-0.089144878632766,,6.328,NO2
ABXGMGUHGLQMAW-UHFFFAOYSA-N,0.181111483413268,-0.068810726812998,,4.662,0
LDLCZOVUSADOIV-UHFFFAOYSA-N,0.155793405857038,-0.064636498432325,,4.223,OH
NZZFYRREKKOMAT-UHFFFAOYSA-N,6.95224200907485,-0.01297501448845,,1.6,mdd
LKNQXZAHNDFIQY-UHFFFAOYSA-N,0.074799591960799,-0.067941428698523,,5.995,0
ULTHEAFYOOPTTB-UHFFFAOYSA-N,0.518697749122044,-0.026770391368148,,2.018,0
HUDYANRNMZDQGA-UHFFFAOYSA-N,0.089679742803798,-0.094825341880766,,6.972,0
LEIMLDGFXIOXMT-UHFFFAOYSA-N,0.42515649798109,-0.044943149964452,,5.128,CN
GPRYKVSEZCQIHD-UHFFFAOYSA-N,0.093864804155315,-0.081112567899782,,6.395,0
LYDRKKWPKKEMNZ-UHFFFAOYSA-N,0.250500082417432,-0.062122913381471,,5.217,CO2
OZKOMUDCMCEDTM-UHFFFAOYSA-N,0.084659214755758,-0.071386247484155,,7.217,Py
MGYMHQJELJYRQS-VHSXEESVSA-N,0.048184704395368,-0.069356726564365,,5.106,0
JCMZZYSPSGHBNM-UHFFFAOYSA-N,0.251855339361686,-0.083295121115221,,6.861,0
PJGSXYOJTGTZAV-UHFFFAOYSA-N,0.061648548030886,-0.064743136468382,,5.728,0
RTJGTTXUCVCPIQ-UHFFFAOYSA-N,0.118790007259651,-0.12271283689388,,10.26,CN
RJGDLRCDCYRQOQ-UHFFFAOYSA-N,0.049263261029696,-0.073337767372273,,5.639,0
OSWPMRLSEDHDFF-UHFFFAOYSA-N,0.14986225901079,-0.051195072610035,,3.773,OH
GPTVQTPMFOLLOA-UHFFFAOYSA-N,0.061201915016605,-0.048832818226732,,4.039,0
NEKCOKJRDOPRSK-UHFFFAOYSA-N,0.140387987670756,-0.070698736799919,,6.304,Py
RHQDFWAXVIIEBN-UHFFFAOYSA-N,0.110928859261129,-0.054384615095874,,2.472,OH
XCWPBWWTGHQKDR-UHFFFAOYSA-N,0.277083815880236,-0.043472140700752,,3.728,0
BWHOZHOGCMHOBV-BQYQJAHWSA-N,0.157438323161259,-0.078201567786884,,6.128,0
XXBDWLFCJWSEKW-UHFFFAOYSA-N,0.070343177843045,-0.058206571884851,,6.594,N3
JVZRCNQLWOELDU-UHFFFAOYSA-N,0.10743044607999,-0.049798588112397,,7.417,Py
USIUVYZYUHIAEV-UHFFFAOYSA-N,0.333821117685146,-0.032609348876674,,3.13,XX
SMZHKGXSEAGRTI-UHFFFAOYSA-N,0.083585476263917,-0.056190719976105,,3.062,0
SUDHEDJJFGYYPL-UHFFFAOYSA-N,0.032634751889287,-0.079156332489804,,7.128,0
PYOKUURKVVELLB-UHFFFAOYSA-N,0.113908372462493,-0.067890361571756,,4.284,0
XTGOWLIKIQLYRG-UHFFFAOYSA-N,0.079360785136586,-0.026922234954087,,1.973,Py
SQCZQTSHSZLZIQ-UHFFFAOYSA-N,0.045643291859376,-0.030546642777132,,2.218,0
WSJNYOVBJSOQST-UHFFFAOYSA-N,0.207162939467835,-0.070276837859842,,5.306,CO2
DKPFZGUDAPQIHT-UHFFFAOYSA-N,0.063997069414766,-0.078518281229258,,5.572,CO2
HXVNBWAKAOHACI-UHFFFAOYSA-N,1.35065883535455,-0.070784836600014,,5.461,0
ULYZAYCEDJDHCC-UHFFFAOYSA-N,0.092185681983731,-0.030362799315212,,2.395,0
JJYPMNFTHPTTDI-UHFFFAOYSA-N,0.1305154637698,-0.069748592903942,,4.688,N1
HPMLGNIUXVXALD-UHFFFAOYSA-N,0.092534655654086,-0.064297653130655,,2.418,0
GCDVQIPVANUWJO-UHFFFAOYSA-N,35.8918757122137,-0.10233236608258,,8.75,Py
NAIVIVMHCDWBEF-UHFFFAOYSA-N,0.288614899032297,-0.076807645635125,,6.517,0
XQABVLBGNWBWIV-UHFFFAOYSA-N,0.207652937022603,-0.05387588075722,,7.794,Py
FVSKHRXBFJPNKK-UHFFFAOYSA-N,0.067242595585944,-0.06739035510534,,5.195,CN
AKODNVGCZKBUNT-UHFFFAOYSA-N,0.331442777317365,-0.086103007727802,,7.048,0
MSXIOWULDXZJLX-UHFFFAOYSA-N,0.050191139526143,-0.084444480067317,,7.75,Py
YEEMHJNIVXNCSN-ALCCZGGFSA-N,0.288185672267078,-0.108691380061499,,8.039,CN
WZADGDPHGLPABW-UHFFFAOYSA-N,0.096674272091553,-0.071548404131278,,5.617,0
KJDRSWPQXHESDQ-UHFFFAOYSA-N,0.785206731770843,-0.027391633238427,,2.018,0
IOQPZZOEVPZRBK-UHFFFAOYSA-N,0.07789655643168,-0.078617049109102,,8.105,N1
XULIXFLCVXWHRF-UHFFFAOYSA-N,0.041578080523229,-0.044178559074352,,5.839,N3
BIPUHAHGLJKIPK-UHFFFAOYSA-N,0.083137534513728,-0.077763437665817,,6.083,0
WBDSPWDNJYQQDT-UHFFFAOYSA-N,0.062115196233485,-0.069279630924873,,7.572,0
MSPDNPMYZVJMAM-OVMOHIIOSA-N,10.0936067249144,-0.075764506917111,,5.95,0
STZZWJCGRKXEFF-UHFFFAOYSA-N,0.244519297509456,-0.052401717317503,,3.399,CN
XTHFKEDIFFGKHM-UHFFFAOYSA-N,0.031478874034061,-0.05659333459727,,5.328,0
HJOVHMDZYOCNQW-UHFFFAOYSA-N,2.01087300312578,-0.010514242079687,,6.93,XX
BYEAHWXPCBROCE-UHFFFAOYSA-N,0.097229933957319,-0.043862411091608,,0.927,OH
BZLVMXJERCGZMT-UHFFFAOYSA-N,0.124246857415898,-0.081048727329408,,5.706,0
FERIUCNNQQJTOY-UHFFFAOYSA-N,0.362024886214217,-0.070605995650778,,4.944,0
UUWJBXKHMMQDED-UHFFFAOYSA-N,0.149113296525947,-0.052668941803505,,4.884,0
WXBWKMLIVXELSF-UHFFFAOYSA-N,0.066788479605979,-0.08055104040886,,5.373,0
SXVPOSFURRDKBO-UHFFFAOYSA-N,0.048557743236247,-0.062294033562084,,5.795,0
XRYKNXGXIFPTKH-UHFFFAOYSA-N,0.12201185700158,-0.053025021918384,,3.708,0
UIQGEWJEWJMQSL-UHFFFAOYSA-N,0.041700998224927,-0.071177562736704,,5.195,0
WFJXYIUAMJAURQ-UHFFFAOYSA-N,0.041604342666149,-0.093171674641035,,8.745,SO
BEZDDPMMPIDMGJ-UHFFFAOYSA-N,0.083945889699038,-0.035323727524251,,2.781,0
JLSSWDFCYXSLQX-UHFFFAOYSA-N,0.090344282994748,-0.075505024950518,,5.061,CN
BEUGBYXJXMVRFO-UHFFFAOYSA-N,0.137883994511917,-0.088530306595139,,6.972,0
AFHUWZFARIICFX-UHFFFAOYSA-N,0.168617959607287,-0.077929321502552,,6.39,0
VZGDMQKNWNREIO-UHFFFAOYSA-N,0.190690131633447,-0.004598881244254,,0.618,0
JJHHIJFTHRNPIK-UHFFFAOYSA-N,0.15215164389611,-0.084531591176473,,7.483,SO
ODKLEQPZOCJQMT-UHFFFAOYSA-N,0.076333179527174,-0.094012921415249,,9.483,Py
UBUCNCOMADRQHX-UHFFFAOYSA-N,0.079409937936481,-0.074644497034893,,4.306,0
PAMIQIKDUOTOBW-UHFFFAOYSA-N,0.028001973783606,-0.061208694139023,,7.75,N3
WBJINCZRORDGAQ-UHFFFAOYSA-N,0.04736872357095,-0.06523997802831,,4.528,CO2
YNQLUTRBYVCPMQ-UHFFFAOYSA-N,0.055768645868122,-0.030154702849872,,2.163,0
XYWDPYKBIRQXQS-UHFFFAOYSA-N,0.052663107514055,-0.051266856781853,,3.811,0
UMPRJGKLMUDRHL-UHFFFAOYSA-N,0.163504557457106,-0.055232224142623,,5.017,CO2
OAGOUCJGXNLJNL-UHFFFAOYSA-N,0.052958853751323,-0.077988523510381,,6.528,CN
QPKDBLGFWZSDSB-UHFFFAOYSA-N,0.516788504585936,-0.05230436308746,,4.899,0
FVSKHRXBFJPNKK-UHFFFAOYSA-N,0.067242595585938,-0.067390355105316,,5.195,CN
VQGHOUODWALEFC-UHFFFAOYSA-N,0.04001737310286,-0.067437997089076,,6.239,Py
UCCTWLQOBSQILV-UHFFFAOYSA-N,0.240783700105119,-0.088188346458608,,7.783,0
HATLLUIOEIXWGD-UHFFFAOYSA-N,0.09598396991761,-0.088676498917435,,7.994,Py
